"DATE__C","STATE__C","CURED__C","DEATHS__C","CONFIRMED__C","ERROR"
"2020-04-30T00:00:00Z","Rajasthan","768","51","2438","Deaths: invalid number: 51"
"2020-04-30T00:00:00Z","Tamil Nadu","1210","27","2162","Deaths: invalid number: 27"
"2020-04-30T00:00:00Z","Telengana","367","26","1012","Deaths: invalid number: 26"
"2020-04-30T00:00:00Z","Tripura","2","0","2","Deaths: invalid number: 0"
"2020-04-30T00:00:00Z","Uttarakhand","36","0","55","Deaths: invalid number: 0"
"2020-04-30T00:00:00Z","Uttar Pradesh","513","39","2203","Deaths: invalid number: 39"
"2020-04-30T00:00:00Z","West Bengal","124","22","758","Deaths: invalid number: 22"
"2020-05-01T00:00:00Z","Andaman and Nicobar Islands","16","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-01T00:00:00Z","Andhra Pradesh","403","33","1463","Deaths: invalid number: 33"
"2020-05-01T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Assam","29","1","42","Deaths: invalid number: 1"
"2020-05-01T00:00:00Z","Bihar","82","2","426","Deaths: invalid number: 2"
"2020-05-01T00:00:00Z","Chandigarh","17","0","56","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Chhattisgarh","36","0","40","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Delhi","1094","59","3515","Deaths: invalid number: 59"
"2020-05-01T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Gujarat","613","214","4395","Deaths: invalid number: 214"
"2020-05-01T00:00:00Z","Haryana","209","3","313","Deaths: invalid number: 3"
"2020-05-01T00:00:00Z","Himachal Pradesh","28","1","40","Deaths: invalid number: 1"
"2020-05-01T00:00:00Z","Jammu and Kashmir","216","8","614","Deaths: invalid number: 8"
"2020-05-01T00:00:00Z","Jharkhand","20","3","111","Deaths: invalid number: 3"
"2020-05-01T00:00:00Z","Karnataka","235","22","576","Deaths: invalid number: 22"
"2020-05-01T00:00:00Z","Kerala","383","4","497","Deaths: invalid number: 4"
"2020-05-01T00:00:00Z","Ladakh","16","0","22","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Madhya Pradesh","482","137","2719","Deaths: invalid number: 137"
"2020-05-01T00:00:00Z","Maharashtra","1773","459","10498","Deaths: invalid number: 459"
"2020-05-01T00:00:00Z","Manipur","2","0","2","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Meghalaya","0","1","12","Deaths: invalid number: 1"
"2020-05-01T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Odisha","41","1","143","Deaths: invalid number: 1"
"2020-05-01T00:00:00Z","Puducherry","5","0","8","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Punjab","90","19","357","Deaths: invalid number: 19"
"2020-05-01T00:00:00Z","Rajasthan","836","58","2584","Deaths: invalid number: 58"
"2020-05-01T00:00:00Z","Tamil Nadu","1258","27","2323","Deaths: invalid number: 27"
"2020-05-01T00:00:00Z","Telengana","441","26","1039","Deaths: invalid number: 26"
"2020-05-01T00:00:00Z","Tripura","2","0","2","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Uttarakhand","36","0","57","Deaths: invalid number: 0"
"2020-05-01T00:00:00Z","Uttar Pradesh","555","41","2281","Deaths: invalid number: 41"
"2020-05-01T00:00:00Z","West Bengal","139","33","795","Deaths: invalid number: 33"
"2020-05-02T00:00:00Z","Andaman and Nicobar Islands","16","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-02T00:00:00Z","Andhra Pradesh","403","33","1463","Deaths: invalid number: 33"
"2020-05-02T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Assam","32","1","43","Deaths: invalid number: 1"
"2020-05-02T00:00:00Z","Bihar","98","3","471","Deaths: invalid number: 3"
"2020-05-02T00:00:00Z","Chandigarh","17","0","88","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Chhattisgarh","36","0","43","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Delhi","1167","61","3738","Deaths: invalid number: 61"
"2020-05-02T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Gujarat","735","236","4721","Deaths: invalid number: 236"
"2020-05-02T00:00:00Z","Haryana","227","4","360","Deaths: invalid number: 4"
"2020-05-02T00:00:00Z","Himachal Pradesh","30","1","40","Deaths: invalid number: 1"
"2020-05-02T00:00:00Z","Jammu and Kashmir","247","8","639","Deaths: invalid number: 8"
"2020-05-02T00:00:00Z","Jharkhand","20","3","111","Deaths: invalid number: 3"
"2020-05-02T00:00:00Z","Karnataka","251","22","589","Deaths: invalid number: 22"
"2020-05-02T00:00:00Z","Kerala","392","4","497","Deaths: invalid number: 4"
"2020-05-02T00:00:00Z","Ladakh","17","0","22","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Madhya Pradesh","524","145","2719","Deaths: invalid number: 145"
"2020-05-02T00:00:00Z","Maharashtra","1879","485","11506","Deaths: invalid number: 485"
"2020-05-02T00:00:00Z","Manipur","2","0","2","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Meghalaya","0","1","12","Deaths: invalid number: 1"
"2020-05-02T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Odisha","55","1","149","Deaths: invalid number: 1"
"2020-05-02T00:00:00Z","Puducherry","5","0","8","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Punjab","90","19","480","Deaths: invalid number: 19"
"2020-05-02T00:00:00Z","Rajasthan","1116","62","2666","Deaths: invalid number: 62"
"2020-05-02T00:00:00Z","Tamil Nadu","1312","28","2526","Deaths: invalid number: 28"
"2020-05-02T00:00:00Z","Telengana","441","26","1039","Deaths: invalid number: 26"
"2020-05-02T00:00:00Z","Tripura","2","0","2","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Uttarakhand","36","0","58","Deaths: invalid number: 0"
"2020-05-02T00:00:00Z","Uttar Pradesh","654","42","2328","Deaths: invalid number: 42"
"2020-05-02T00:00:00Z","West Bengal","139","33","795","Deaths: invalid number: 33"
"2020-05-03T00:00:00Z","Andaman and Nicobar Islands","17","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-03T00:00:00Z","Andhra Pradesh","488","33","1583","Deaths: invalid number: 33"
"2020-05-03T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Assam","32","1","43","Deaths: invalid number: 1"
"2020-05-03T00:00:00Z","Bihar","117","4","482","Deaths: invalid number: 4"
"2020-05-03T00:00:00Z","Chandigarh","19","0","94","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Chhattisgarh","36","0","43","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Delhi","1256","64","4122","Deaths: invalid number: 64"
"2020-05-03T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Gujarat","896","262","5055","Deaths: invalid number: 262"
"2020-05-03T00:00:00Z","Haryana","227","4","394","Deaths: invalid number: 4"
"2020-05-03T00:00:00Z","Himachal Pradesh","33","1","40","Deaths: invalid number: 1"
"2020-05-03T00:00:00Z","Jammu and Kashmir","254","8","666","Deaths: invalid number: 8"
"2020-05-03T00:00:00Z","Jharkhand","22","3","115","Deaths: invalid number: 3"
"2020-05-03T00:00:00Z","Karnataka","282","25","606","Deaths: invalid number: 25"
"2020-05-03T00:00:00Z","Kerala","400","4","500","Deaths: invalid number: 4"
"2020-05-03T00:00:00Z","Ladakh","17","0","40","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Madhya Pradesh","798","156","2846","Deaths: invalid number: 156"
"2020-05-03T00:00:00Z","Maharashtra","2000","521","12296","Deaths: invalid number: 521"
"2020-05-03T00:00:00Z","Manipur","2","0","2","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Meghalaya","0","1","12","Deaths: invalid number: 1"
"2020-05-03T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Odisha","56","1","160","Deaths: invalid number: 1"
"2020-05-03T00:00:00Z","Puducherry","5","0","8","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Punjab","112","20","772","Deaths: invalid number: 20"
"2020-05-03T00:00:00Z","Rajasthan","1121","65","2772","Deaths: invalid number: 65"
"2020-05-03T00:00:00Z","Tamil Nadu","1341","29","2757","Deaths: invalid number: 29"
"2020-05-03T00:00:00Z","Telengana","458","28","1063","Deaths: invalid number: 28"
"2020-05-03T00:00:00Z","Tripura","2","0","4","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Uttarakhand","39","0","59","Deaths: invalid number: 0"
"2020-05-03T00:00:00Z","Uttar Pradesh","698","43","2626","Deaths: invalid number: 43"
"2020-05-03T00:00:00Z","West Bengal","151","33","922","Deaths: invalid number: 33"
"2020-05-04T00:00:00Z","Andaman and Nicobar Islands","32","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-04T00:00:00Z","Andhra Pradesh","524","36","1650","Deaths: invalid number: 36"
"2020-05-04T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-04T00:00:00Z","Assam","32","1","43","Deaths: invalid number: 1"
"2020-05-04T00:00:00Z","Bihar","125","4","517","Deaths: invalid number: 4"
"2020-05-04T00:00:00Z","Chandigarh","19","0","94","Deaths: invalid number: 0"
"2020-05-04T00:00:00Z","Chhattisgarh","36","0","57","Deaths: invalid number: 0"
"2020-05-04T00:00:00Z","Delhi","1362","64","4549","Deaths: invalid number: 64"
"2020-05-04T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-04T00:00:00Z","Gujarat","1042","290","5428","Deaths: invalid number: 290"
"2020-05-04T00:00:00Z","Haryana","245","5","442","Deaths: invalid number: 5"
"2020-05-04T00:00:00Z","Himachal Pradesh","34","1","40","Deaths: invalid number: 1"
"2020-05-04T00:00:00Z","Jammu and Kashmir","287","8","701","Deaths: invalid number: 8"
"2020-05-04T00:00:00Z","Jharkhand","22","3","115","Deaths: invalid number: 3"
"2020-05-04T00:00:00Z","Karnataka","304","26","642","Deaths: invalid number: 26"
"2020-05-04T00:00:00Z","Kerala","401","4","500","Deaths: invalid number: 4"
"2020-05-04T00:00:00Z","Ladakh","17","0","41","Deaths: invalid number: 0"
"2020-05-04T00:00:00Z","Madhya Pradesh","798","165","2942","Deaths: invalid number: 165"
"2020-05-04T00:00:00Z","Maharashtra","2115","548","12974","Deaths: invalid number: 548"
"2020-05-04T00:00:00Z","Manipur","2","0","2","Deaths: invalid number: 0"
"2020-05-04T00:00:00Z","Meghalaya","0","1","12","Deaths: invalid number: 1"
"2020-05-04T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-05-04T00:00:00Z","Odisha","60","1","163","Deaths: invalid number: 1"
"2020-05-04T00:00:00Z","Puducherry","5","0","8","Deaths: invalid number: 0"
"2020-05-04T00:00:00Z","Punjab","117","21","1102","Deaths: invalid number: 21"
"2020-05-04T00:00:00Z","Rajasthan","1356","71","2886","Deaths: invalid number: 71"
"2020-05-04T00:00:00Z","Tamil Nadu","1379","30","3023","Deaths: invalid number: 30"
"2020-05-04T00:00:00Z","Telengana","490","29","1082","Deaths: invalid number: 29"
"2020-05-04T00:00:00Z","Tripura","2","0","16","Deaths: invalid number: 0"
"2020-05-04T00:00:00Z","Uttarakhand","39","1","60","Deaths: invalid number: 1"
"2020-05-04T00:00:00Z","Uttar Pradesh","758","45","2742","Deaths: invalid number: 45"
"2020-05-04T00:00:00Z","West Bengal","151","35","963","Deaths: invalid number: 35"
"2020-05-05T00:00:00Z","Andaman and Nicobar Islands","32","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-05T00:00:00Z","Andhra Pradesh","589","36","1717","Deaths: invalid number: 36"
"2020-05-05T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-05T00:00:00Z","Assam","32","1","43","Deaths: invalid number: 1"
"2020-05-05T00:00:00Z","Bihar","130","4","529","Deaths: invalid number: 4"
"2020-05-05T00:00:00Z","Chandigarh","21","1","102","Deaths: invalid number: 1"
"2020-05-05T00:00:00Z","Chhattisgarh","36","0","58","Deaths: invalid number: 0"
"2020-05-05T00:00:00Z","Delhi","1431","64","4898","Deaths: invalid number: 64"
"2020-05-05T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-05T00:00:00Z","Gujarat","1195","319","5804","Deaths: invalid number: 319"
"2020-05-05T00:00:00Z","Haryana","254","6","517","Deaths: invalid number: 6"
"2020-05-05T00:00:00Z","Himachal Pradesh","38","1","41","Deaths: invalid number: 1"
"2020-05-05T00:00:00Z","Jammu and Kashmir","303","8","726","Deaths: invalid number: 8"
"2020-05-05T00:00:00Z","Jharkhand","27","3","115","Deaths: invalid number: 3"
"2020-05-05T00:00:00Z","Karnataka","324","28","659","Deaths: invalid number: 28"
"2020-05-05T00:00:00Z","Kerala","462","4","500","Deaths: invalid number: 4"
"2020-05-05T00:00:00Z","Ladakh","17","0","41","Deaths: invalid number: 0"
"2020-05-05T00:00:00Z","Madhya Pradesh","1000","176","3049","Deaths: invalid number: 176"
"2020-05-05T00:00:00Z","Maharashtra","2465","583","14541","Deaths: invalid number: 583"
"2020-05-05T00:00:00Z","Manipur","2","0","2","Deaths: invalid number: 0"
"2020-05-05T00:00:00Z","Meghalaya","10","1","12","Deaths: invalid number: 1"
"2020-05-05T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-05-05T00:00:00Z","Odisha","60","1","170","Deaths: invalid number: 1"
"2020-05-05T00:00:00Z","Puducherry","6","0","9","Deaths: invalid number: 0"
"2020-05-05T00:00:00Z","Punjab","128","23","1233","Deaths: invalid number: 23"
"2020-05-05T00:00:00Z","Rajasthan","1394","77","3061","Deaths: invalid number: 77"
"2020-05-05T00:00:00Z","Tamil Nadu","1409","31","3550","Deaths: invalid number: 31"
"2020-05-05T00:00:00Z","Telengana","585","29","1085","Deaths: invalid number: 29"
"2020-05-05T00:00:00Z","Tripura","2","0","29","Deaths: invalid number: 0"
"2020-05-05T00:00:00Z","Uttarakhand","39","1","60","Deaths: invalid number: 1"
"2020-05-05T00:00:00Z","Uttar Pradesh","944","53","2859","Deaths: invalid number: 53"
"2020-05-05T00:00:00Z","West Bengal","218","133","1259","Deaths: invalid number: 133"
"2020-05-06T00:00:00Z","Andaman and Nicobar Islands","32","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-06T00:00:00Z","Andhra Pradesh","589","36","1717","Deaths: invalid number: 36"
"2020-05-06T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-06T00:00:00Z","Assam","32","1","43","Deaths: invalid number: 1"
"2020-05-06T00:00:00Z","Bihar","142","4","536","Deaths: invalid number: 4"
"2020-05-06T00:00:00Z","Chandigarh","21","1","111","Deaths: invalid number: 1"
"2020-05-06T00:00:00Z","Chhattisgarh","36","0","59","Deaths: invalid number: 0"
"2020-05-06T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","State: data value too large: Dadra and Nagar Haveli and Daman and Diu"
"2020-05-06T00:00:00Z","Delhi","1468","64","5104","Deaths: invalid number: 64"
"2020-05-06T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-06T00:00:00Z","Gujarat","1381","368","6245","Deaths: invalid number: 368"
"2020-05-06T00:00:00Z","Haryana","256","6","548","Deaths: invalid number: 6"
"2020-05-06T00:00:00Z","Himachal Pradesh","38","2","42","Deaths: invalid number: 2"
"2020-05-06T00:00:00Z","Jammu and Kashmir","320","8","741","Deaths: invalid number: 8"
"2020-05-06T00:00:00Z","Jharkhand","33","3","125","Deaths: invalid number: 3"
"2020-05-06T00:00:00Z","Karnataka","331","29","671","Deaths: invalid number: 29"
"2020-05-06T00:00:00Z","Kerala","462","4","502","Deaths: invalid number: 4"
"2020-05-06T00:00:00Z","Ladakh","17","0","41","Deaths: invalid number: 0"
"2020-05-06T00:00:00Z","Madhya Pradesh","1000","176","3049","Deaths: invalid number: 176"
"2020-05-06T00:00:00Z","Maharashtra","2819","617","15525","Deaths: invalid number: 617"
"2020-05-06T00:00:00Z","Manipur","2","0","2","Deaths: invalid number: 0"
"2020-05-06T00:00:00Z","Meghalaya","10","1","12","Deaths: invalid number: 1"
"2020-05-06T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-05-06T00:00:00Z","Odisha","60","1","175","Deaths: invalid number: 1"
"2020-05-06T00:00:00Z","Puducherry","6","0","9","Deaths: invalid number: 0"
"2020-05-06T00:00:00Z","Punjab","133","25","1451","Deaths: invalid number: 25"
"2020-05-06T00:00:00Z","Rajasthan","1525","89","3158","Deaths: invalid number: 89"
"2020-05-06T00:00:00Z","Tamil Nadu","1485","33","4058","Deaths: invalid number: 33"
"2020-05-06T00:00:00Z","Telengana","585","29","1096","Deaths: invalid number: 29"
"2020-05-06T00:00:00Z","Tripura","2","0","43","Deaths: invalid number: 0"
"2020-05-06T00:00:00Z","Uttarakhand","39","1","61","Deaths: invalid number: 1"
"2020-05-06T00:00:00Z","Uttar Pradesh","987","56","2880","Deaths: invalid number: 56"
"2020-05-06T00:00:00Z","West Bengal","364","140","1344","Deaths: invalid number: 140"
"2020-05-07T00:00:00Z","Andaman and Nicobar Islands","32","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-07T00:00:00Z","Andhra Pradesh","729","36","1777","Deaths: invalid number: 36"
"2020-05-07T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-07T00:00:00Z","Assam","32","1","45","Deaths: invalid number: 1"
"2020-05-07T00:00:00Z","Bihar","188","4","542","Deaths: invalid number: 4"
"2020-05-07T00:00:00Z","Chandigarh","21","1","120","Deaths: invalid number: 1"
"2020-05-07T00:00:00Z","Chhattisgarh","36","0","59","Deaths: invalid number: 0"
"2020-05-07T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","State: data value too large: Dadra and Nagar Haveli and Daman and Diu"
"2020-05-07T00:00:00Z","Delhi","1542","65","5532","Deaths: invalid number: 65"
"2020-05-07T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-07T00:00:00Z","Gujarat","1500","396","6625","Deaths: invalid number: 396"
"2020-05-07T00:00:00Z","Haryana","260","7","594","Deaths: invalid number: 7"
"2020-05-07T00:00:00Z","Himachal Pradesh","38","2","45","Deaths: invalid number: 2"
"2020-05-07T00:00:00Z","Jammu and Kashmir","322","8","775","Deaths: invalid number: 8"
"2020-05-07T00:00:00Z","Jharkhand","37","3","127","Deaths: invalid number: 3"
"2020-05-07T00:00:00Z","Karnataka","354","29","693","Deaths: invalid number: 29"
"2020-05-07T00:00:00Z","Kerala","469","4","503","Deaths: invalid number: 4"
"2020-05-07T00:00:00Z","Ladakh","17","0","41","Deaths: invalid number: 0"
"2020-05-07T00:00:00Z","Madhya Pradesh","1099","185","3138","Deaths: invalid number: 185"
"2020-05-07T00:00:00Z","Maharashtra","3094","651","16758","Deaths: invalid number: 651"
"2020-05-07T00:00:00Z","Manipur","2","0","2","Deaths: invalid number: 0"
"2020-05-07T00:00:00Z","Meghalaya","10","1","12","Deaths: invalid number: 1"
"2020-05-07T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-05-07T00:00:00Z","Odisha","61","2","185","Deaths: invalid number: 2"
"2020-05-07T00:00:00Z","Puducherry","6","0","9","Deaths: invalid number: 0"
"2020-05-07T00:00:00Z","Punjab","135","27","1516","Deaths: invalid number: 27"
"2020-05-07T00:00:00Z","Rajasthan","1596","92","3317","Deaths: invalid number: 92"
"2020-05-07T00:00:00Z","Tamil Nadu","1516","35","4829","Deaths: invalid number: 35"
"2020-05-07T00:00:00Z","Telengana","628","29","1107","Deaths: invalid number: 29"
"2020-05-07T00:00:00Z","Tripura","2","0","43","Deaths: invalid number: 0"
"2020-05-07T00:00:00Z","Uttarakhand","39","1","61","Deaths: invalid number: 1"
"2020-05-07T00:00:00Z","Uttar Pradesh","1130","60","2998","Deaths: invalid number: 60"
"2020-05-07T00:00:00Z","West Bengal","364","144","1456","Deaths: invalid number: 144"
"2020-05-08T00:00:00Z","Andaman and Nicobar Islands","33","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-08T00:00:00Z","Andhra Pradesh","780","38","1847","Deaths: invalid number: 38"
"2020-05-08T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-08T00:00:00Z","Assam","34","1","54","Deaths: invalid number: 1"
"2020-05-08T00:00:00Z","Bihar","246","5","550","Deaths: invalid number: 5"
"2020-05-08T00:00:00Z","Chandigarh","21","1","135","Deaths: invalid number: 1"
"2020-05-08T00:00:00Z","Chhattisgarh","38","0","59","Deaths: invalid number: 0"
"2020-05-08T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","State: data value too large: Dadra and Nagar Haveli and Daman and Diu"
"2020-05-08T00:00:00Z","Delhi","1931","66","5980","Deaths: invalid number: 66"
"2020-05-08T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-08T00:00:00Z","Gujarat","1709","425","7012","Deaths: invalid number: 425"
"2020-05-08T00:00:00Z","Haryana","260","7","625","Deaths: invalid number: 7"
"2020-05-08T00:00:00Z","Himachal Pradesh","38","2","46","Deaths: invalid number: 2"
"2020-05-08T00:00:00Z","Jammu and Kashmir","335","9","793","Deaths: invalid number: 9"
"2020-05-08T00:00:00Z","Jharkhand","41","3","132","Deaths: invalid number: 3"
"2020-05-08T00:00:00Z","Karnataka","366","30","705","Deaths: invalid number: 30"
"2020-05-08T00:00:00Z","Kerala","474","4","503","Deaths: invalid number: 4"
"2020-05-08T00:00:00Z","Ladakh","17","0","42","Deaths: invalid number: 0"
"2020-05-08T00:00:00Z","Madhya Pradesh","1231","193","3252","Deaths: invalid number: 193"
"2020-05-08T00:00:00Z","Maharashtra","3301","694","17974","Deaths: invalid number: 694"
"2020-05-08T00:00:00Z","Manipur","2","0","2","Deaths: invalid number: 0"
"2020-05-08T00:00:00Z","Meghalaya","10","1","12","Deaths: invalid number: 1"
"2020-05-08T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-05-08T00:00:00Z","Odisha","62","2","219","Deaths: invalid number: 2"
"2020-05-08T00:00:00Z","Puducherry","6","0","9","Deaths: invalid number: 0"
"2020-05-08T00:00:00Z","Punjab","149","28","1644","Deaths: invalid number: 28"
"2020-05-08T00:00:00Z","Rajasthan","1596","97","3427","Deaths: invalid number: 97"
"2020-05-08T00:00:00Z","Tamil Nadu","1547","37","5409","Deaths: invalid number: 37"
"2020-05-08T00:00:00Z","Telengana","650","29","1123","Deaths: invalid number: 29"
"2020-05-08T00:00:00Z","Tripura","2","0","65","Deaths: invalid number: 0"
"2020-05-08T00:00:00Z","Uttarakhand","39","1","61","Deaths: invalid number: 1"
"2020-05-08T00:00:00Z","Uttar Pradesh","1250","62","3071","Deaths: invalid number: 62"
"2020-05-08T00:00:00Z","West Bengal","364","151","1548","Deaths: invalid number: 151"
"2020-05-09T00:00:00Z","Andaman and Nicobar Islands","33","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-09T00:00:00Z","Andhra Pradesh","842","41","1887","Deaths: invalid number: 41"
"2020-05-09T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-09T00:00:00Z","Assam","34","1","59","Deaths: invalid number: 1"
"2020-05-09T00:00:00Z","Bihar","297","5","571","Deaths: invalid number: 5"
"2020-05-09T00:00:00Z","Chandigarh","21","1","150","Deaths: invalid number: 1"
"2020-05-09T00:00:00Z","Chhattisgarh","38","0","59","Deaths: invalid number: 0"
"2020-05-09T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","State: data value too large: Dadra and Nagar Haveli and Daman and Diu"
"2020-05-09T00:00:00Z","Delhi","2020","68","6318","Deaths: invalid number: 68"
"2020-05-09T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-09T00:00:00Z","Gujarat","1872","449","7402","Deaths: invalid number: 449"
"2020-05-09T00:00:00Z","Haryana","279","8","647","Deaths: invalid number: 8"
"2020-05-09T00:00:00Z","Himachal Pradesh","38","2","50","Deaths: invalid number: 2"
"2020-05-09T00:00:00Z","Jammu and Kashmir","364","9","823","Deaths: invalid number: 9"
"2020-05-09T00:00:00Z","Jharkhand","52","3","132","Deaths: invalid number: 3"
"2020-05-09T00:00:00Z","Karnataka","376","30","753","Deaths: invalid number: 30"
"2020-05-09T00:00:00Z","Kerala","484","4","503","Deaths: invalid number: 4"
"2020-05-09T00:00:00Z","Ladakh","17","0","42","Deaths: invalid number: 0"
"2020-05-09T00:00:00Z","Madhya Pradesh","1349","200","3341","Deaths: invalid number: 200"
"2020-05-09T00:00:00Z","Maharashtra","3470","731","19063","Deaths: invalid number: 731"
"2020-05-09T00:00:00Z","Manipur","2","0","2","Deaths: invalid number: 0"
"2020-05-09T00:00:00Z","Meghalaya","10","1","12","Deaths: invalid number: 1"
"2020-05-09T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-05-09T00:00:00Z","Odisha","63","2","271","Deaths: invalid number: 2"
"2020-05-09T00:00:00Z","Puducherry","6","0","9","Deaths: invalid number: 0"
"2020-05-09T00:00:00Z","Punjab","152","29","1731","Deaths: invalid number: 29"
"2020-05-09T00:00:00Z","Rajasthan","1916","101","3579","Deaths: invalid number: 101"
"2020-05-09T00:00:00Z","Tamil Nadu","1605","40","6009","Deaths: invalid number: 40"
"2020-05-09T00:00:00Z","Telengana","700","29","1133","Deaths: invalid number: 29"
"2020-05-09T00:00:00Z","Tripura","2","0","118","Deaths: invalid number: 0"
"2020-05-09T00:00:00Z","Uttarakhand","46","1","63","Deaths: invalid number: 1"
"2020-05-09T00:00:00Z","Uttar Pradesh","1387","66","3214","Deaths: invalid number: 66"
"2020-05-09T00:00:00Z","West Bengal","364","160","1678","Deaths: invalid number: 160"
"2020-05-10T00:00:00Z","Andaman and Nicobar Islands","33","0","33","State: data value too large: Andaman and Nicobar Islands"
"2020-05-10T00:00:00Z","Andhra Pradesh","887","44","1930","Deaths: invalid number: 44"
"2020-05-10T00:00:00Z","Arunachal Pradesh","1","0","1","Deaths: invalid number: 0"
"2020-05-10T00:00:00Z","Assam","34","2","63","Deaths: invalid number: 2"
"2020-05-10T00:00:00Z","Bihar","322","5","591","Deaths: invalid number: 5"
"2020-05-10T00:00:00Z","Chandigarh","24","2","169","Deaths: invalid number: 2"
"2020-05-10T00:00:00Z","Chhattisgarh","43","0","59","Deaths: invalid number: 0"
"2020-05-10T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","State: data value too large: Dadra and Nagar Haveli and Daman and Diu"
"2020-05-10T00:00:00Z","Delhi","2020","73","6542","Deaths: invalid number: 73"
"2020-05-10T00:00:00Z","Goa","7","0","7","Deaths: invalid number: 0"
"2020-05-10T00:00:00Z","Gujarat","2091","472","7796","Deaths: invalid number: 472"
"2020-05-10T00:00:00Z","Haryana","290","9","675","Deaths: invalid number: 9"
"2020-05-10T00:00:00Z","Himachal Pradesh","38","2","50","Deaths: invalid number: 2"
"2020-05-10T00:00:00Z","Jammu and Kashmir","368","9","836","Deaths: invalid number: 9"
"2020-05-10T00:00:00Z","Jharkhand","78","3","156","Deaths: invalid number: 3"
