"DATE__C","STATE__C","CURED__C","DEATHS__C","CONFIRMED__C","ERROR"
"2020-03-24T00:00:00Z","Karnataka","3","1","37","Deaths: invalid number: 1"
"2020-03-24T00:00:00Z","Kerala","4","0","95","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Madhya Pradesh","0","0","7","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Maharashtra","0","2","89","Deaths: invalid number: 2"
"2020-03-24T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Odisha","0","0","2","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Puducherry","0","0","1","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Punjab","0","1","29","Deaths: invalid number: 1"
"2020-03-24T00:00:00Z","Rajasthan","3","0","32","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Tamil Nadu","1","0","15","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Telengana","1","0","35","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Chandigarh","0","0","7","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Jammu and Kashmir","0","0","4","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Ladakh","0","0","13","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Uttar Pradesh","11","0","33","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","Uttarakhand","0","0","4","Deaths: invalid number: 0"
"2020-03-24T00:00:00Z","West Bengal","0","1","9","Deaths: invalid number: 1"
"2020-03-25T00:00:00Z","Andhra Pradesh","1","0","9","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Bihar","0","1","4","Deaths: invalid number: 1"
"2020-03-25T00:00:00Z","Chhattisgarh","0","0","1","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Delhi","6","1","31","Deaths: invalid number: 1"
"2020-03-25T00:00:00Z","Gujarat","0","1","38","Deaths: invalid number: 1"
"2020-03-25T00:00:00Z","Haryana","11","0","28","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Himachal Pradesh","0","1","3","Deaths: invalid number: 1"
"2020-03-25T00:00:00Z","Karnataka","3","1","41","Deaths: invalid number: 1"
"2020-03-25T00:00:00Z","Kerala","4","0","109","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Madhya Pradesh","0","0","14","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Maharashtra","1","3","128","Deaths: invalid number: 3"
"2020-03-25T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Odisha","0","0","2","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Puducherry","0","0","1","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Punjab","0","1","29","Deaths: invalid number: 1"
"2020-03-25T00:00:00Z","Rajasthan","3","0","36","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Tamil Nadu","1","0","18","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Telengana","1","0","35","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Chandigarh","0","0","7","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Jammu and Kashmir","1","0","7","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Ladakh","0","0","13","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Uttar Pradesh","11","0","37","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","Uttarakhand","0","0","4","Deaths: invalid number: 0"
"2020-03-25T00:00:00Z","West Bengal","0","1","9","Deaths: invalid number: 1"
"2020-03-26T00:00:00Z","Andaman and Nicobar Islands","0","0","1","State: data value too large: Andaman and Nicobar Islands"
"2020-03-26T00:00:00Z","Andhra Pradesh","1","0","11","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Bihar","0","1","6","Deaths: invalid number: 1"
"2020-03-26T00:00:00Z","Chandigarh","0","0","7","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Chhattisgarh","0","0","6","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Delhi","6","1","36","Deaths: invalid number: 1"
"2020-03-26T00:00:00Z","Goa","0","0","3","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Gujarat","0","3","43","Deaths: invalid number: 3"
"2020-03-26T00:00:00Z","Haryana","11","0","30","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Himachal Pradesh","0","1","3","Deaths: invalid number: 1"
"2020-03-26T00:00:00Z","Jammu and Kashmir","1","0","13","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Karnataka","3","2","55","Deaths: invalid number: 2"
"2020-03-26T00:00:00Z","Kerala","6","0","118","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Ladakh","0","0","13","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Madhya Pradesh","0","1","20","Deaths: invalid number: 1"
"2020-03-26T00:00:00Z","Maharashtra","1","3","124","Deaths: invalid number: 3"
"2020-03-26T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Odisha","0","0","2","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Puducherry","0","0","1","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Punjab","0","1","33","Deaths: invalid number: 1"
"2020-03-26T00:00:00Z","Rajasthan","3","0","41","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Tamil Nadu","1","1","26","Deaths: invalid number: 1"
"2020-03-26T00:00:00Z","Telengana","1","0","44","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Uttarakhand","0","0","5","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","Uttar Pradesh","11","0","41","Deaths: invalid number: 0"
"2020-03-26T00:00:00Z","West Bengal","0","1","10","Deaths: invalid number: 1"
"2020-03-27T00:00:00Z","Andaman and Nicobar Islands","0","0","1","State: data value too large: Andaman and Nicobar Islands"
"2020-03-27T00:00:00Z","Andhra Pradesh","1","0","12","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Bihar","0","1","6","Deaths: invalid number: 1"
"2020-03-27T00:00:00Z","Chandigarh","0","0","7","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Chhattisgarh","0","0","6","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Delhi","6","1","36","Deaths: invalid number: 1"
"2020-03-27T00:00:00Z","Goa","0","0","3","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Gujarat","0","3","43","Deaths: invalid number: 3"
"2020-03-27T00:00:00Z","Haryana","11","0","30","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Himachal Pradesh","0","1","3","Deaths: invalid number: 1"
"2020-03-27T00:00:00Z","Jammu and Kashmir","1","1","13","Deaths: invalid number: 1"
"2020-03-27T00:00:00Z","Karnataka","3","2","55","Deaths: invalid number: 2"
"2020-03-27T00:00:00Z","Kerala","11","0","137","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Ladakh","3","0","13","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Madhya Pradesh","0","1","20","Deaths: invalid number: 1"
"2020-03-27T00:00:00Z","Maharashtra","15","4","130","Deaths: invalid number: 4"
"2020-03-27T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Odisha","0","0","2","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Puducherry","0","0","1","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Punjab","0","1","33","Deaths: invalid number: 1"
"2020-03-27T00:00:00Z","Rajasthan","3","0","41","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Tamil Nadu","1","1","29","Deaths: invalid number: 1"
"2020-03-27T00:00:00Z","Telengana","1","0","45","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Uttarakhand","0","0","5","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","Uttar Pradesh","11","0","41","Deaths: invalid number: 0"
"2020-03-27T00:00:00Z","West Bengal","0","1","10","Deaths: invalid number: 1"
"2020-03-28T00:00:00Z","Andhra Pradesh","1","0","14","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Andaman and Nicobar Islands","0","0","6","State: data value too large: Andaman and Nicobar Islands"
"2020-03-28T00:00:00Z","Bihar","0","1","9","Deaths: invalid number: 1"
"2020-03-28T00:00:00Z","Chandigarh","0","0","8","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Chhattisgarh","0","0","6","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Delhi","6","1","39","Deaths: invalid number: 1"
"2020-03-28T00:00:00Z","Goa","0","0","3","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Gujarat","0","3","45","Deaths: invalid number: 3"
"2020-03-28T00:00:00Z","Haryana","12","0","33","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Himachal Pradesh","0","1","3","Deaths: invalid number: 1"
"2020-03-28T00:00:00Z","Jammu and Kashmir","1","1","20","Deaths: invalid number: 1"
"2020-03-28T00:00:00Z","Karnataka","3","2","55","Deaths: invalid number: 2"
"2020-03-28T00:00:00Z","Kerala","11","0","176","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Ladakh","3","0","13","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Madhya Pradesh","0","2","30","Deaths: invalid number: 2"
"2020-03-28T00:00:00Z","Maharashtra","25","5","180","Deaths: invalid number: 5"
"2020-03-28T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Odisha","0","0","3","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Puducherry","0","0","1","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Punjab","1","1","38","Deaths: invalid number: 1"
"2020-03-28T00:00:00Z","Rajasthan","3","0","54","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Tamil Nadu","2","1","40","Deaths: invalid number: 1"
"2020-03-28T00:00:00Z","Telengana","1","0","56","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Uttarakhand","0","0","5","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","Uttar Pradesh","11","0","55","Deaths: invalid number: 0"
"2020-03-28T00:00:00Z","West Bengal","0","1","15","Deaths: invalid number: 1"
"2020-03-29T00:00:00Z","Andhra Pradesh","1","0","19","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Andaman and Nicobar Islands","0","0","9","State: data value too large: Andaman and Nicobar Islands"
"2020-03-29T00:00:00Z","Bihar","0","1","11","Deaths: invalid number: 1"
"2020-03-29T00:00:00Z","Chandigarh","0","0","8","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Chhattisgarh","0","0","7","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Delhi","6","2","49","Deaths: invalid number: 2"
"2020-03-29T00:00:00Z","Goa","0","0","5","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Gujarat","1","5","58","Deaths: invalid number: 5"
"2020-03-29T00:00:00Z","Haryana","17","0","33","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Himachal Pradesh","0","1","3","Deaths: invalid number: 1"
"2020-03-29T00:00:00Z","Jammu and Kashmir","1","2","31","Deaths: invalid number: 2"
"2020-03-29T00:00:00Z","Karnataka","5","3","76","Deaths: invalid number: 3"
"2020-03-29T00:00:00Z","Kerala","15","1","182","Deaths: invalid number: 1"
"2020-03-29T00:00:00Z","Ladakh","3","0","13","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Madhya Pradesh","0","2","30","Deaths: invalid number: 2"
"2020-03-29T00:00:00Z","Maharashtra","25","6","186","Deaths: invalid number: 6"
"2020-03-29T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Odisha","0","0","3","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Puducherry","0","0","1","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Punjab","1","1","38","Deaths: invalid number: 1"
"2020-03-29T00:00:00Z","Rajasthan","3","0","55","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Tamil Nadu","4","1","49","Deaths: invalid number: 1"
"2020-03-29T00:00:00Z","Telengana","1","1","66","Deaths: invalid number: 1"
"2020-03-29T00:00:00Z","Uttarakhand","2","0","7","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","Uttar Pradesh","11","0","65","Deaths: invalid number: 0"
"2020-03-29T00:00:00Z","West Bengal","0","1","18","Deaths: invalid number: 1"
"2020-03-30T00:00:00Z","Andhra Pradesh","1","0","23","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Andaman and Nicobar Islands","0","0","9","State: data value too large: Andaman and Nicobar Islands"
"2020-03-30T00:00:00Z","Bihar","0","1","15","Deaths: invalid number: 1"
"2020-03-30T00:00:00Z","Chandigarh","0","0","8","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Chhattisgarh","0","0","7","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Delhi","6","2","87","Deaths: invalid number: 2"
"2020-03-30T00:00:00Z","Goa","0","0","5","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Gujarat","1","6","69","Deaths: invalid number: 6"
"2020-03-30T00:00:00Z","Haryana","18","0","36","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Himachal Pradesh","0","1","3","Deaths: invalid number: 1"
"2020-03-30T00:00:00Z","Jammu and Kashmir","2","2","48","Deaths: invalid number: 2"
"2020-03-30T00:00:00Z","Karnataka","5","3","83","Deaths: invalid number: 3"
"2020-03-30T00:00:00Z","Kerala","19","1","202","Deaths: invalid number: 1"
"2020-03-30T00:00:00Z","Ladakh","3","0","13","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Madhya Pradesh","0","3","47","Deaths: invalid number: 3"
"2020-03-30T00:00:00Z","Maharashtra","25","8","198","Deaths: invalid number: 8"
"2020-03-30T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Odisha","0","0","3","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Puducherry","0","0","1","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Punjab","1","1","38","Deaths: invalid number: 1"
"2020-03-30T00:00:00Z","Rajasthan","3","0","59","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Tamil Nadu","4","1","67","Deaths: invalid number: 1"
"2020-03-30T00:00:00Z","Telengana","1","1","71","Deaths: invalid number: 1"
"2020-03-30T00:00:00Z","Uttarakhand","2","0","7","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","Uttar Pradesh","11","0","82","Deaths: invalid number: 0"
"2020-03-30T00:00:00Z","West Bengal","0","1","22","Deaths: invalid number: 1"
"2020-03-30T00:00:00Z","Unassigned","0","0","46","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Andhra Pradesh","1","0","40","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Andaman and Nicobar Islands","0","0","10","State: data value too large: Andaman and Nicobar Islands"
"2020-03-31T00:00:00Z","Bihar","0","1","15","Deaths: invalid number: 1"
"2020-03-31T00:00:00Z","Chandigarh","0","0","13","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Chhattisgarh","0","0","8","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Delhi","6","2","97","Deaths: invalid number: 2"
"2020-03-31T00:00:00Z","Goa","0","0","5","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Gujarat","3","6","73","Deaths: invalid number: 6"
"2020-03-31T00:00:00Z","Haryana","21","0","40","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Himachal Pradesh","0","1","3","Deaths: invalid number: 1"
"2020-03-31T00:00:00Z","Jammu and Kashmir","2","2","54","Deaths: invalid number: 2"
"2020-03-31T00:00:00Z","Karnataka","5","3","83","Deaths: invalid number: 3"
"2020-03-31T00:00:00Z","Kerala","19","1","234","Deaths: invalid number: 1"
"2020-03-31T00:00:00Z","Ladakh","3","0","13","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Madhya Pradesh","0","3","47","Deaths: invalid number: 3"
"2020-03-31T00:00:00Z","Maharashtra","39","9","216","Deaths: invalid number: 9"
"2020-03-31T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Odisha","0","0","3","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Puducherry","0","0","1","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Punjab","1","3","41","Deaths: invalid number: 3"
"2020-03-31T00:00:00Z","Rajasthan","3","0","74","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Tamil Nadu","4","1","74","Deaths: invalid number: 1"
"2020-03-31T00:00:00Z","Telengana","1","1","79","Deaths: invalid number: 1"
"2020-03-31T00:00:00Z","Uttarakhand","2","0","7","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","Uttar Pradesh","14","0","101","Deaths: invalid number: 0"
"2020-03-31T00:00:00Z","West Bengal","0","2","26","Deaths: invalid number: 2"
"2020-03-31T00:00:00Z","Unassigned","0","0","38","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Andhra Pradesh","1","0","83","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Andaman and Nicobar Islands","0","0","10","State: data value too large: Andaman and Nicobar Islands"
"2020-04-01T00:00:00Z","Assam","0","0","1","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Bihar","0","1","23","Deaths: invalid number: 1"
"2020-04-01T00:00:00Z","Chandigarh","0","0","16","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Chhattisgarh","2","0","9","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Delhi","6","2","152","Deaths: invalid number: 2"
"2020-04-01T00:00:00Z","Goa","0","0","5","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Gujarat","5","6","82","Deaths: invalid number: 6"
"2020-04-01T00:00:00Z","Haryana","21","0","43","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Himachal Pradesh","0","1","3","Deaths: invalid number: 1"
"2020-04-01T00:00:00Z","Jammu and Kashmir","2","2","62","Deaths: invalid number: 2"
"2020-04-01T00:00:00Z","Jharkhand","0","0","1","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Karnataka","8","3","101","Deaths: invalid number: 3"
"2020-04-01T00:00:00Z","Kerala","23","2","241","Deaths: invalid number: 2"
"2020-04-01T00:00:00Z","Ladakh","3","0","13","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Madhya Pradesh","0","3","66","Deaths: invalid number: 3"
"2020-04-01T00:00:00Z","Maharashtra","39","9","302","Deaths: invalid number: 9"
"2020-04-01T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Odisha","0","0","4","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Puducherry","1","0","3","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Punjab","1","3","42","Deaths: invalid number: 3"
"2020-04-01T00:00:00Z","Rajasthan","3","0","93","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Tamil Nadu","6","1","234","Deaths: invalid number: 1"
"2020-04-01T00:00:00Z","Telengana","1","3","96","Deaths: invalid number: 3"
"2020-04-01T00:00:00Z","Uttarakhand","2","0","7","Deaths: invalid number: 0"
"2020-04-01T00:00:00Z","Uttar Pradesh","14","2","103","Deaths: invalid number: 2"
"2020-04-01T00:00:00Z","West Bengal","6","3","37","Deaths: invalid number: 3"
"2020-04-02T00:00:00Z","Andhra Pradesh","1","1","86","Deaths: invalid number: 1"
"2020-04-02T00:00:00Z","Andaman and Nicobar Islands","0","0","10","State: data value too large: Andaman and Nicobar Islands"
"2020-04-02T00:00:00Z","Assam","0","0","5","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Bihar","0","1","24","Deaths: invalid number: 1"
"2020-04-02T00:00:00Z","Chandigarh","0","0","16","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Chhattisgarh","2","0","9","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Delhi","8","4","219","Deaths: invalid number: 4"
"2020-04-02T00:00:00Z","Goa","0","0","5","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Gujarat","8","7","87","Deaths: invalid number: 7"
"2020-04-02T00:00:00Z","Haryana","21","0","43","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Himachal Pradesh","1","1","3","Deaths: invalid number: 1"
"2020-04-02T00:00:00Z","Jammu and Kashmir","2","2","62","Deaths: invalid number: 2"
"2020-04-02T00:00:00Z","Jharkhand","0","0","1","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Karnataka","9","3","110","Deaths: invalid number: 3"
"2020-04-02T00:00:00Z","Kerala","25","2","265","Deaths: invalid number: 2"
"2020-04-02T00:00:00Z","Ladakh","3","0","13","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Madhya Pradesh","0","6","99","Deaths: invalid number: 6"
"2020-04-02T00:00:00Z","Maharashtra","42","13","335","Deaths: invalid number: 13"
"2020-04-02T00:00:00Z","Manipur","0","0","1","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Odisha","0","0","4","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Puducherry","1","0","3","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Punjab","1","4","46","Deaths: invalid number: 4"
"2020-04-02T00:00:00Z","Rajasthan","3","0","108","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Tamil Nadu","6","1","234","Deaths: invalid number: 1"
"2020-04-02T00:00:00Z","Telengana","1","3","107","Deaths: invalid number: 3"
"2020-04-02T00:00:00Z","Uttarakhand","2","0","7","Deaths: invalid number: 0"
"2020-04-02T00:00:00Z","Uttar Pradesh","14","2","113","Deaths: invalid number: 2"
"2020-04-02T00:00:00Z","West Bengal","6","3","53","Deaths: invalid number: 3"
"2020-04-03T00:00:00Z","Andhra Pradesh","1","1","132","Deaths: invalid number: 1"
"2020-04-03T00:00:00Z","Andaman and Nicobar Islands","0","0","10","State: data value too large: Andaman and Nicobar Islands"
"2020-04-03T00:00:00Z","Arunachal Pradesh","0","0","1","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Assam","0","0","16","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Bihar","0","1","29","Deaths: invalid number: 1"
"2020-04-03T00:00:00Z","Chandigarh","0","0","18","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Chhattisgarh","3","0","9","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Delhi","8","4","219","Deaths: invalid number: 4"
"2020-04-03T00:00:00Z","Goa","0","0","6","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Gujarat","10","8","95","Deaths: invalid number: 8"
"2020-04-03T00:00:00Z","Haryana","24","0","49","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Himachal Pradesh","1","1","6","Deaths: invalid number: 1"
"2020-04-03T00:00:00Z","Jammu and Kashmir","3","2","75","Deaths: invalid number: 2"
"2020-04-03T00:00:00Z","Jharkhand","0","0","2","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Karnataka","10","3","124","Deaths: invalid number: 3"
"2020-04-03T00:00:00Z","Kerala","27","2","286","Deaths: invalid number: 2"
"2020-04-03T00:00:00Z","Ladakh","3","0","14","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Madhya Pradesh","0","6","104","Deaths: invalid number: 6"
"2020-04-03T00:00:00Z","Maharashtra","42","16","335","Deaths: invalid number: 16"
"2020-04-03T00:00:00Z","Manipur","0","0","2","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Odisha","0","0","5","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Puducherry","1","0","5","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Punjab","1","5","48","Deaths: invalid number: 5"
"2020-04-03T00:00:00Z","Rajasthan","3","0","167","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Tamil Nadu","6","1","309","Deaths: invalid number: 1"
"2020-04-03T00:00:00Z","Telengana","1","7","158","Deaths: invalid number: 7"
"2020-04-03T00:00:00Z","Uttarakhand","2","0","10","Deaths: invalid number: 0"
"2020-04-03T00:00:00Z","Uttar Pradesh","14","2","172","Deaths: invalid number: 2"
"2020-04-03T00:00:00Z","West Bengal","3","3","63","Deaths: invalid number: 3"
"2020-04-03T00:00:00Z","Unassigned","0","0","77","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Andhra Pradesh","1","1","161","Deaths: invalid number: 1"
"2020-04-04T00:00:00Z","Andaman and Nicobar Islands","0","0","10","State: data value too large: Andaman and Nicobar Islands"
"2020-04-04T00:00:00Z","Arunachal Pradesh","0","0","1","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Assam","0","0","24","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Bihar","0","1","30","Deaths: invalid number: 1"
"2020-04-04T00:00:00Z","Chandigarh","0","0","18","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Chhattisgarh","3","0","9","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Delhi","15","6","445","Deaths: invalid number: 6"
"2020-04-04T00:00:00Z","Goa","0","0","7","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Gujarat","14","10","105","Deaths: invalid number: 10"
"2020-04-04T00:00:00Z","Haryana","24","0","49","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Himachal Pradesh","1","1","6","Deaths: invalid number: 1"
"2020-04-04T00:00:00Z","Jammu and Kashmir","3","2","75","Deaths: invalid number: 2"
"2020-04-04T00:00:00Z","Jharkhand","0","0","2","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Karnataka","12","3","128","Deaths: invalid number: 3"
"2020-04-04T00:00:00Z","Kerala","41","2","295","Deaths: invalid number: 2"
"2020-04-04T00:00:00Z","Ladakh","3","0","14","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Madhya Pradesh","0","6","104","Deaths: invalid number: 6"
"2020-04-04T00:00:00Z","Maharashtra","42","24","490","Deaths: invalid number: 24"
"2020-04-04T00:00:00Z","Manipur","0","0","2","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Mizoram","0","0","1","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Odisha","0","0","5","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Puducherry","1","0","5","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Punjab","1","5","57","Deaths: invalid number: 5"
"2020-04-04T00:00:00Z","Rajasthan","21","0","200","Deaths: invalid number: 0"
"2020-04-04T00:00:00Z","Tamil Nadu","6","2","411","Deaths: invalid number: 2"
"2020-04-04T00:00:00Z","Telengana","1","7","159","Deaths: invalid number: 7"
